InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
501566,P1101,Face Wash,Beauty,4,2025-07-05 20:14:00,56.06,10312.0,United Kingdom,224.24
529526,P1030,Bluetooth Speaker,Fashion,2,2025-07-05 20:26:00,64.82,11225.0,India,129.64
504355,P1051,Coffee Mug,Sports,5,2025-07-05 20:34:00,104.21,11057.0,Netherlands,521.05
515952,P1017,Face Wash,Books,4,2025-07-05 21:41:00,39.96,12047.0,United Kingdom,159.84
518031,P1082,Study Guide,Home & Kitchen,3,2025-07-05 21:47:00,114.35,10140.0,India,343.05
512496,P1001,Wireless Headphones,Electronics,3,2025-07-05 21:56:00,111.42,11858.0,France,334.26
509495,P1120,Desk Lamp,Fashion,4,2025-07-06 08:05:00,76.02,11110.0,United Kingdom,304.08
525072,P1015,T-Shirt,Electronics,2,2025-07-06 08:33:00,164.37,12388.0,Germany,328.74
520097,P1063,Wireless Mouse,Office,3,2025-07-06 08:47:00,46.92,10184.0,India,140.76
508623,P1073,Face Wash,Home & Kitchen,3,2025-07-06 09:01:00,86.3,11289.0,Spain,258.9
522787,P1051,Coffee Mug,Sports,2,2025-07-06 09:11:00,97.22,11492.0,United Kingdom,194.44
507862,P1089,Power Bank,Home & Kitchen,4,2025-07-06 09:17:00,17.81,11804.0,India,71.24
500823,P1038,Backpack,Electronics,3,2025-07-06 09:27:00,45.78,10986.0,Australia,137.34
530424,P1093,Water Bottle,Sports,2,2025-07-06 10:15:00,125.67,10227.0,Canada,251.34
515808,P1120,Desk Lamp,Fashion,3,2025-07-06 10:20:00,75.7,10016.0,Germany,227.1
513829,P1105,Cookware Set,Office,4,2025-07-06 10:20:00,8.46,10938.0,United States,33.84
531248,P1051,Coffee Mug,Sports,6,2025-07-06 10:33:00,104.07,10721.0,India,624.42
507946,P1106,Storage Box,Beauty,5,2025-07-06 11:10:00,11.53,10549.0,United Kingdom,57.65
509371,P1104,Shampoo,Home & Kitchen,4,2025-07-06 11:17:00,21.92,11336.0,United Kingdom,87.68
525757,P1042,Yoga Mat,Beauty,2,2025-07-06 11:32:00,75.25,11437.0,Germany,150.5
501468,P1082,Study Guide,Home & Kitchen,4,2025-07-06 11:36:00,99.25,12370.0,France,397.0
523281,P1086,Bluetooth Speaker,Books,5,2025-07-06 11:37:00,40.23,12380.0,United States,201.15
530018,P1029,Wireless Headphones,Electronics,3,2025-07-06 11:39:00,161.87,10843.0,United Kingdom,485.61
502087,P1012,Pen Set,Electronics,2,2025-07-06 11:57:00,153.15,11961.0,India,306.3
513851,P1073,Face Wash,Home & Kitchen,4,2025-07-06 12:05:00,74.07,10486.0,United Kingdom,296.28
522567,P1005,Power Bank,Sports,4,2025-07-06 12:08:00,113.17,10428.0,Italy,452.68
525996,P1047,Lip Balm,Fashion,3,2025-07-06 12:09:00,45.07,10846.0,France,135.21
514423,P1045,Face Wash,Beauty,3,2025-07-06 12:26:00,43.2,11056.0,Spain,129.6
504591,P1023,Coffee Mug,Electronics,2,2025-07-06 12:27:00,91.36,12166.0,Australia,182.72
513713,P1075,Lip Balm,Electronics,2,2025-07-06 12:33:00,59.49,11265.0,United Kingdom,118.98
519370,P1027,Board Game,Electronics,2,2025-07-06 12:52:00,86.4,11952.0,United Kingdom,172.8
508705,P1079,Coffee Mug,Fashion,2,2025-07-06 13:04:00,100.49,10958.0,United Kingdom,200.98
510451,P1025,Novel,Electronics,3,2025-07-06 13:17:00,159.05,11412.0,Italy,477.15
517933,P1083,Board Game,Office,3,2025-07-06 13:17:00,44.78,10974.0,France,134.34
518451,P1085,Wireless Headphones,Books,3,2025-07-06 13:43:00,28.25,11540.0,United Kingdom,84.75
529921,P1026,Study Guide,Office,2,2025-07-06 13:46:00,29.89,11950.0,France,59.78
522036,P1065,Water Bottle,Office,1,2025-07-06 13:58:00,7.76,11498.0,India,7.76
514768,P1048,Shampoo,Books,4,2025-07-06 14:44:00,20.6,11988.0,United Kingdom,82.4
508003,P1119,Wireless Mouse,Fashion,6,2025-07-06 14:50:00,113.82,11577.0,Canada,682.92
523903,P1023,Coffee Mug,Electronics,3,2025-07-06 15:14:00,87.54,11599.0,India,262.62
526558,P1072,Jeans,Beauty,3,2025-07-06 15:14:00,17.81,12267.0,India,53.43
519194,P1053,Novel,Sports,1,2025-07-06 15:20:00,59.73,10915.0,India,59.73
520575,P1053,Novel,Sports,4,2025-07-06 15:25:00,62.03,12038.0,France,248.12
506741,P1046,Moisturizer,Sports,2,2025-07-06 15:39:00,113.1,12053.0,United Kingdom,226.2
501662,P1063,Wireless Mouse,Office,3,2025-07-06 15:48:00,40.99,11549.0,United States,122.97
529882,P1112,Building Blocks,Electronics,4,2025-07-06 16:02:00,128.12,10758.0,Canada,512.48
513665,P1111,Board Game,Office,3,2025-07-06 16:43:00,41.45,12136.0,United Kingdom,124.35
522159,P1071,T-Shirt,Fashion,3,2025-07-06 16:53:00,30.37,12017.0,Netherlands,91.11
503227,P1011,Notebook,Electronics,3,2025-07-06 16:57:00,62.75,11477.0,France,188.25
501548,P1093,Water Bottle,Sports,3,2025-07-06 17:07:00,116.31,12167.0,India,348.93
510389,P1095,Notebook,Toys,2,2025-07-06 18:01:00,21.72,10538.0,India,43.44
510893,P1034,Keyboard,Beauty,4,2025-07-06 18:10:00,59.56,11898.0,Netherlands,238.24
506386,P1020,Shampoo,Sports,2,2025-07-06 18:19:00,28.67,11258.0,India,57.34
521269,P1052,Bedsheet,Home & Kitchen,1,2025-07-06 18:24:00,24.18,10290.0,Australia,24.18
500324,P1041,Running Shoes,Electronics,4,2025-07-06 18:37:00,102.51,10050.0,United Kingdom,410.04
504546,P1029,Wireless Headphones,Electronics,2,2025-07-06 18:40:00,143.31,11222.0,India,286.62
507133,P1068,Pen Set,Toys,2,2025-07-06 18:43:00,81.35,11317.0,Canada,162.7
514529,P1075,Lip Balm,Electronics,6,2025-07-06 19:08:00,63.6,10929.0,India,381.6
527801,P1032,USB Cable,Home & Kitchen,1,2025-07-06 19:15:00,36.7,10734.0,Germany,36.7
527506,P1119,Wireless Mouse,Fashion,3,2025-07-06 19:15:00,91.37,10139.0,India,274.11
523047,P1064,Desk Lamp,Toys,1,2025-07-06 19:19:00,61.54,11957.0,India,61.54
516569,P1103,Lip Balm,Electronics,6,2025-07-06 19:24:00,58.57,10515.0,Spain,351.42
525835,P1118,Keyboard,Fashion,3,2025-07-06 19:27:00,114.99,11007.0,India,344.97
527792,P1103,Lip Balm,Electronics,5,2025-07-06 19:28:00,66.03,11183.0,Australia,330.15
531147,P1008,Desk Lamp,Fashion,1,2025-07-06 19:32:00,68.71,12297.0,United Kingdom,68.71
521324,P1028,Building Blocks,Home & Kitchen,3,2025-07-06 19:46:00,128.96,10376.0,India,386.88
500118,P1115,Smart Watch,Sports,1,2025-07-06 20:07:00,130.95,10610.0,Canada,130.95
503788,P1070,Yoga Mat,Beauty,3,2025-07-06 20:15:00,62.3,12352.0,India,186.9
500727,P1025,Novel,Electronics,2,2025-07-06 20:22:00,154.8,10234.0,United Kingdom,309.6
519706,P1047,Lip Balm,Fashion,3,2025-07-06 20:24:00,47.42,12143.0,France,142.26
511403,P1118,Keyboard,Fashion,3,2025-07-06 20:27:00,120.55,11378.0,United Kingdom,361.65
527092,P1011,Notebook,Electronics,6,2025-07-06 20:27:00,70.0,12366.0,India,420.0
520261,P1045,Face Wash,Beauty,2,2025-07-06 20:28:00,36.35,11124.0,United Kingdom,72.7
517228,P1042,Yoga Mat,Beauty,2,2025-07-06 20:44:00,85.88,12473.0,France,171.76
515686,P1110,Study Guide,Office,3,2025-07-06 20:58:00,40.56,12496.0,India,121.68
525428,P1063,Wireless Mouse,Office,4,2025-07-06 21:04:00,47.43,11839.0,Canada,189.72
501419,P1022,Storage Box,Office,3,2025-07-06 21:53:00,3.11,10011.0,Australia,9.33
521370,P1067,Notebook,Home & Kitchen,7,2025-07-06 21:54:00,31.04,10138.0,India,217.28
525904,P1109,Novel,Fashion,2,2025-07-07 08:01:00,36.32,12160.0,United States,72.64
504081,P1061,Power Bank,Home & Kitchen,5,2025-07-07 08:13:00,29.33,10190.0,United Kingdom,146.65
504413,P1093,Water Bottle,Sports,4,2025-07-07 08:37:00,131.99,11698.0,Germany,527.96
513822,P1094,Backpack,Office,3,2025-07-07 08:40:00,63.61,12335.0,India,190.83
507899,P1061,Power Bank,Home & Kitchen,3,2025-07-07 09:00:00,31.23,11855.0,United Kingdom,93.69
506003,P1062,Keyboard,Office,3,2025-07-07 09:28:00,33.68,10817.0,United Kingdom,101.04
506759,P1050,Storage Box,Electronics,2,2025-07-07 09:47:00,176.38,10165.0,France,352.76
502747,P1086,Bluetooth Speaker,Books,4,2025-07-07 10:36:00,39.83,11905.0,Italy,159.32
513922,P1054,Study Guide,Beauty,3,2025-07-07 10:41:00,71.27,11456.0,United Kingdom,213.81
530133,P1037,Water Bottle,Sports,2,2025-07-07 11:06:00,39.32,10969.0,Germany,78.64
527815,P1001,Wireless Headphones,Electronics,1,2025-07-07 11:35:00,113.6,10191.0,India,113.6
520352,P1040,Pen Set,Toys,2,2025-07-07 11:54:00,29.61,11960.0,United Kingdom,59.22
526765,P1026,Study Guide,Office,2,2025-07-07 11:55:00,32.49,10617.0,Germany,64.98
505370,P1068,Pen Set,Toys,3,2025-07-07 12:13:00,76.13,11106.0,India,228.39
514848,P1014,Yoga Mat,Toys,6,2025-07-07 12:14:00,57.44,11578.0,Canada,344.64
505283,P1109,Novel,Fashion,4,2025-07-07 12:20:00,32.16,11970.0,Germany,128.64
502526,P1065,Water Bottle,Office,5,2025-07-07 12:28:00,7.98,10756.0,Australia,39.9
501598,P1092,Desk Lamp,Books,2,2025-07-07 12:31:00,36.14,12402.0,India,72.28
522649,P1032,USB Cable,Home & Kitchen,3,2025-07-07 12:33:00,33.3,10489.0,Canada,99.9
527295,P1044,Jeans,Toys,2,2025-07-07 12:43:00,56.96,11095.0,United Kingdom,113.92
518301,P1102,Moisturizer,Fashion,5,2025-07-07 12:43:00,59.29,11735.0,France,296.45
523346,P1080,Bedsheet,Beauty,4,2025-07-07 13:18:00,69.35,11987.0,Netherlands,277.4
511616,P1023,Coffee Mug,Electronics,4,2025-07-07 13:29:00,96.21,12208.0,India,384.84
505628,P1003,Smart Watch,Fashion,2,2025-07-07 13:29:00,89.66,11566.0,India,179.32
504583,P1083,Board Game,Office,3,2025-07-07 13:32:00,37.79,10554.0,Australia,113.37
530529,P1023,Coffee Mug,Electronics,2,2025-07-07 13:33:00,98.87,12366.0,India,197.74
514919,P1032,USB Cable,Home & Kitchen,2,2025-07-07 13:41:00,40.22,11871.0,India,80.44
518766,P1015,T-Shirt,Electronics,1,2025-07-07 13:48:00,173.3,10003.0,United Kingdom,173.3
519871,P1015,T-Shirt,Electronics,2,2025-07-07 13:49:00,204.41,10480.0,India,408.82
506124,P1082,Study Guide,Home & Kitchen,2,2025-07-07 13:53:00,100.91,12337.0,India,201.82
513536,P1120,Desk Lamp,Fashion,3,2025-07-07 13:57:00,75.86,11028.0,Italy,227.58
531186,P1003,Smart Watch,Fashion,3,2025-07-07 14:19:00,85.68,12292.0,United Kingdom,257.04
511577,P1096,Pen Set,Beauty,4,2025-07-07 14:39:00,64.5,10218.0,India,258.0
505181,P1073,Face Wash,Home & Kitchen,3,2025-07-07 14:43:00,75.69,12297.0,India,227.07
518464,P1051,Coffee Mug,Sports,2,2025-07-07 15:08:00,108.08,11882.0,United Kingdom,216.16
500376,P1057,Wireless Headphones,Fashion,2,2025-07-07 15:09:00,75.63,10770.0,Canada,151.26
503146,P1054,Study Guide,Beauty,4,2025-07-07 15:27:00,67.7,11616.0,Australia,270.8
506343,P1076,Shampoo,Fashion,7,2025-07-07 15:28:00,87.92,10772.0,Germany,615.44
509642,P1016,Jeans,Fashion,2,2025-07-07 15:30:00,48.98,11512.0,India,97.96
531051,P1071,T-Shirt,Fashion,4,2025-07-07 15:34:00,30.69,11372.0,Canada,122.76
522044,P1080,Bedsheet,Beauty,5,2025-07-07 15:39:00,58.59,10475.0,Germany,292.95
509573,P1118,Keyboard,Fashion,5,2025-07-07 15:52:00,123.07,11726.0,India,615.35
516925,P1019,Lip Balm,Fashion,2,2025-07-07 16:00:00,115.98,10449.0,Australia,231.96
510366,P1026,Study Guide,Office,4,2025-07-07 16:37:00,30.78,11332.0,India,123.12
526884,P1074,Moisturizer,Home & Kitchen,6,2025-07-07 16:45:00,9.92,11091.0,India,59.52
520110,P1014,Yoga Mat,Toys,1,2025-07-07 16:54:00,56.25,10076.0,India,56.25
519660,P1065,Water Bottle,Office,1,2025-07-07 16:54:00,6.27,10276.0,France,6.27
500354,P1092,Desk Lamp,Books,6,2025-07-07 16:59:00,33.14,11992.0,India,198.84
505466,P1085,Wireless Headphones,Books,4,2025-07-07 16:59:00,29.64,11224.0,Germany,118.56
513853,P1089,Power Bank,Home & Kitchen,2,2025-07-07 17:34:00,14.18,11855.0,Germany,28.36
518111,P1101,Face Wash,Beauty,1,2025-07-07 17:38:00,49.21,10309.0,India,49.21
524419,P1060,USB Cable,Fashion,3,2025-07-07 17:57:00,60.14,10642.0,India,180.42
519925,P1058,Bluetooth Speaker,Books,2,2025-07-07 17:58:00,17.14,11032.0,India,34.28
503307,P1026,Study Guide,Office,3,2025-07-07 18:18:00,24.88,10578.0,India,74.64
501730,P1090,Keyboard,Office,3,2025-07-07 18:56:00,63.76,11241.0,United Kingdom,191.28
522761,P1075,Lip Balm,Electronics,2,2025-07-07 18:57:00,61.34,12167.0,Germany,122.68
518869,P1026,Study Guide,Office,4,2025-07-07 18:58:00,27.91,11030.0,India,111.64
519758,P1031,Smart Watch,Beauty,3,2025-07-07 18:59:00,69.81,10017.0,United States,209.43
509110,P1068,Pen Set,Toys,3,2025-07-07 19:27:00,73.7,10227.0,India,221.1
506958,P1095,Notebook,Toys,2,2025-07-07 19:29:00,20.14,11903.0,Netherlands,40.28
528373,P1010,Backpack,Beauty,2,2025-07-07 19:31:00,56.9,11686.0,India,113.8
512429,P1089,Power Bank,Home & Kitchen,7,2025-07-07 19:49:00,15.19,10200.0,India,106.33
514973,P1042,Yoga Mat,Beauty,5,2025-07-07 19:51:00,82.14,11690.0,United Kingdom,410.7
500277,P1002,Bluetooth Speaker,Home & Kitchen,3,2025-07-07 19:52:00,117.6,10376.0,United Kingdom,352.8
528792,P1039,Notebook,Home & Kitchen,2,2025-07-07 19:57:00,115.79,10100.0,United Kingdom,231.58
520758,P1106,Storage Box,Beauty,3,2025-07-07 20:02:00,14.13,11480.0,Italy,42.39
508473,P1041,Running Shoes,Electronics,3,2025-07-07 20:13:00,109.41,10620.0,Australia,328.23
531290,P1072,Jeans,Beauty,3,2025-07-07 20:29:00,16.41,12111.0,Germany,49.23
505012,P1108,Bedsheet,Home & Kitchen,4,2025-07-07 20:42:00,54.06,10447.0,Australia,216.24
521194,P1016,Jeans,Fashion,5,2025-07-07 20:52:00,55.72,12077.0,Germany,278.6
531280,P1027,Board Game,Electronics,5,2025-07-07 20:58:00,103.75,12434.0,India,518.75
520633,P1101,Face Wash,Beauty,2,2025-07-07 20:58:00,59.33,10216.0,France,118.66
527044,P1057,Wireless Headphones,Fashion,5,2025-07-07 21:38:00,67.91,12318.0,India,339.55
519811,P1064,Desk Lamp,Toys,2,2025-07-07 21:49:00,53.63,10010.0,United States,107.26
518184,P1025,Novel,Electronics,3,2025-07-08 08:08:00,173.01,11034.0,India,519.03
525865,P1003,Smart Watch,Fashion,1,2025-07-08 08:11:00,94.07,10437.0,India,94.07
516524,P1069,Running Shoes,Fashion,4,2025-07-08 08:28:00,52.51,10339.0,Australia,210.04
515743,P1021,Cookware Set,Sports,3,2025-07-08 08:30:00,129.73,11209.0,Netherlands,389.19
502772,P1085,Wireless Headphones,Books,7,2025-07-08 08:40:00,29.96,10956.0,Australia,209.72
517140,P1115,Smart Watch,Sports,3,2025-07-08 08:44:00,130.49,12027.0,Germany,391.47
510816,P1081,Novel,Fashion,3,2025-07-08 08:50:00,113.28,11595.0,France,339.84
520781,P1007,Wireless Mouse,Books,1,2025-07-08 08:51:00,12.06,12295.0,United Kingdom,12.06
508798,P1050,Storage Box,Electronics,5,2025-07-08 08:56:00,166.67,12373.0,Netherlands,833.35
500651,P1050,Storage Box,Electronics,1,2025-07-08 08:58:00,152.22,10031.0,Australia,152.22
509072,P1031,Smart Watch,Beauty,2,2025-07-08 09:11:00,66.81,10105.0,India,133.62
531252,P1036,Desk Lamp,Office,3,2025-07-08 09:30:00,15.45,11542.0,India,46.35
524403,P1102,Moisturizer,Fashion,5,2025-07-08 10:05:00,60.05,12309.0,Australia,300.25
516211,P1048,Shampoo,Books,4,2025-07-08 10:16:00,17.11,12031.0,United Kingdom,68.44
520501,P1037,Water Bottle,Sports,4,2025-07-08 10:21:00,44.17,11000.0,Netherlands,176.68
529143,P1034,Keyboard,Beauty,1,2025-07-08 10:22:00,51.12,10480.0,Australia,51.12
529330,P1026,Study Guide,Office,2,2025-07-08 10:32:00,33.75,12107.0,Spain,67.5
518242,P1090,Keyboard,Office,2,2025-07-08 10:35:00,59.25,11665.0,United Kingdom,118.5
519618,P1097,Running Shoes,Office,4,2025-07-08 10:37:00,56.67,11178.0,India,226.68
529151,P1107,Coffee Mug,Beauty,4,2025-07-08 10:37:00,58.78,11525.0,India,235.12
507406,P1116,USB Cable,Fashion,2,2025-07-08 11:07:00,14.3,11436.0,United Kingdom,28.6
504908,P1060,USB Cable,Fashion,5,2025-07-08 11:21:00,61.23,12446.0,India,306.15
513135,P1006,Keyboard,Sports,5,2025-07-08 11:42:00,128.29,10401.0,Germany,641.45
515504,P1054,Study Guide,Beauty,5,2025-07-08 11:58:00,79.62,11333.0,France,398.1
500721,P1052,Bedsheet,Home & Kitchen,3,2025-07-08 12:16:00,19.95,10595.0,India,59.85
501908,P1023,Coffee Mug,Electronics,3,2025-07-08 12:47:00,92.02,12077.0,India,276.06
526117,P1034,Keyboard,Beauty,4,2025-07-08 12:53:00,50.5,12372.0,France,202.0
522169,P1022,Storage Box,Office,3,2025-07-08 13:02:00,3.74,10788.0,United States,11.22
514351,P1011,Notebook,Electronics,4,2025-07-08 13:03:00,61.17,12012.0,Germany,244.68
524372,P1014,Yoga Mat,Toys,3,2025-07-08 13:21:00,57.78,12111.0,United Kingdom,173.34
521357,P1035,Wireless Mouse,Books,3,2025-07-08 13:34:00,46.98,12375.0,India,140.94
511301,P1048,Shampoo,Books,3,2025-07-08 13:45:00,21.52,10483.0,United Kingdom,64.56
504565,P1058,Bluetooth Speaker,Books,3,2025-07-08 13:49:00,18.43,11822.0,India,55.29
508955,P1020,Shampoo,Sports,4,2025-07-08 14:00:00,26.27,11111.0,India,105.08
513234,P1032,USB Cable,Home & Kitchen,3,2025-07-08 14:06:00,35.31,10232.0,Germany,105.93
530562,P1022,Storage Box,Office,5,2025-07-08 14:17:00,3.38,10253.0,Italy,16.9
515794,P1009,Water Bottle,Fashion,2,2025-07-08 14:23:00,38.93,10284.0,Germany,77.86
522747,P1061,Power Bank,Home & Kitchen,2,2025-07-08 14:38:00,27.07,10190.0,France,54.14
509267,P1074,Moisturizer,Home & Kitchen,8,2025-07-08 14:44:00,10.26,10632.0,United Kingdom,82.08
502947,P1113,Wireless Headphones,Fashion,4,2025-07-08 14:47:00,107.8,10961.0,United Kingdom,431.2
504176,P1024,Bedsheet,Toys,6,2025-07-08 14:58:00,104.46,12111.0,India,626.76
504536,P1074,Moisturizer,Home & Kitchen,4,2025-07-08 14:59:00,10.01,11908.0,India,40.04
526306,P1057,Wireless Headphones,Fashion,3,2025-07-08 15:00:00,76.95,10074.0,United Kingdom,230.85
516434,P1007,Wireless Mouse,Books,2,2025-07-08 15:02:00,10.58,10737.0,United Kingdom,21.16
519367,P1040,Pen Set,Toys,2,2025-07-08 15:09:00,28.62,11580.0,Australia,57.24
507327,P1002,Bluetooth Speaker,Home & Kitchen,3,2025-07-08 15:26:00,126.42,11626.0,Australia,379.26
521052,P1104,Shampoo,Home & Kitchen,2,2025-07-08 15:27:00,23.28,11280.0,France,46.56
520139,P1014,Yoga Mat,Toys,7,2025-07-08 15:33:00,46.09,11367.0,India,322.63
506332,P1095,Notebook,Toys,3,2025-07-08 15:46:00,19.6,11196.0,India,58.8
511603,P1039,Notebook,Home & Kitchen,5,2025-07-08 16:04:00,136.02,11195.0,United Kingdom,680.1
513264,P1013,Running Shoes,Sports,4,2025-07-08 16:33:00,39.7,11721.0,India,158.8
514686,P1068,Pen Set,Toys,4,2025-07-08 16:45:00,80.39,11097.0,India,321.56
500089,P1019,Lip Balm,Fashion,9,2025-07-08 16:47:00,104.69,10783.0,United Kingdom,942.21
512684,P1102,Moisturizer,Fashion,3,2025-07-08 17:05:00,70.0,11333.0,India,210.0
509252,P1105,Cookware Set,Office,2,2025-07-08 17:06:00,9.6,11945.0,Netherlands,19.2
502742,P1058,Bluetooth Speaker,Books,1,2025-07-08 17:21:00,15.87,10450.0,Netherlands,15.87
505052,P1099,T-Shirt,Fashion,1,2025-07-08 17:23:00,95.02,11461.0,Germany,95.02
528217,P1060,USB Cable,Fashion,3,2025-07-08 17:25:00,55.36,10345.0,Germany,166.08
517907,P1098,Yoga Mat,Books,6,2025-07-08 17:37:00,6.91,10915.0,United Kingdom,41.46
524329,P1012,Pen Set,Electronics,4,2025-07-08 17:55:00,153.44,11209.0,United States,613.76
519346,P1071,T-Shirt,Fashion,5,2025-07-08 18:06:00,30.5,10718.0,Germany,152.5
527458,P1040,Pen Set,Toys,1,2025-07-08 18:16:00,25.84,11289.0,United Kingdom,25.84
501093,P1114,Bluetooth Speaker,Fashion,4,2025-07-08 18:40:00,51.97,11290.0,France,207.88
509129,P1085,Wireless Headphones,Books,4,2025-07-08 18:42:00,31.1,12031.0,United Kingdom,124.4
530572,P1044,Jeans,Toys,4,2025-07-08 18:47:00,67.4,10227.0,United Kingdom,269.6
502504,P1114,Bluetooth Speaker,Fashion,4,2025-07-08 18:51:00,46.23,10477.0,India,184.92
514127,P1074,Moisturizer,Home & Kitchen,2,2025-07-08 18:58:00,9.12,10742.0,Canada,18.24
506185,P1081,Novel,Fashion,2,2025-07-08 19:27:00,96.92,12365.0,Germany,193.84
510643,P1058,Bluetooth Speaker,Books,2,2025-07-08 19:36:00,19.54,12496.0,United Kingdom,39.08
517429,P1004,USB Cable,Electronics,3,2025-07-08 19:44:00,91.68,10702.0,United Kingdom,275.04
501668,P1099,T-Shirt,Fashion,3,2025-07-08 20:11:00,98.05,10325.0,United Kingdom,294.15
501673,P1106,Storage Box,Beauty,5,2025-07-08 20:15:00,10.9,11664.0,United Kingdom,54.5
514399,P1070,Yoga Mat,Beauty,1,2025-07-08 20:56:00,63.2,10403.0,India,63.2
518219,P1082,Study Guide,Home & Kitchen,4,2025-07-08 21:09:00,113.54,12367.0,India,454.16
518840,P1049,Cookware Set,Electronics,3,2025-07-08 21:14:00,44.76,11473.0,United Kingdom,134.28
521363,P1016,Jeans,Fashion,2,2025-07-08 21:34:00,48.56,10298.0,France,97.12
517163,P1091,Wireless Mouse,Books,2,2025-07-08 21:51:00,25.71,10738.0,India,51.42
524299,P1083,Board Game,Office,3,2025-07-09 08:06:00,37.87,11530.0,Germany,113.61
527330,P1028,Building Blocks,Home & Kitchen,2,2025-07-09 08:24:00,117.2,10138.0,Germany,234.4
505802,P1120,Desk Lamp,Fashion,4,2025-07-09 08:25:00,67.88,11758.0,United Kingdom,271.52
524867,P1082,Study Guide,Home & Kitchen,7,2025-07-09 08:26:00,81.8,12327.0,India,572.6
509830,P1019,Lip Balm,Fashion,1,2025-07-09 08:32:00,107.4,10414.0,India,107.4
500079,P1053,Novel,Sports,2,2025-07-09 08:37:00,51.29,10058.0,Netherlands,102.58
529254,P1038,Backpack,Electronics,4,2025-07-09 08:56:00,41.57,10570.0,Netherlands,166.28
512489,P1092,Desk Lamp,Books,1,2025-07-09 09:06:00,29.21,12203.0,United States,29.21
507694,P1060,USB Cable,Fashion,2,2025-07-09 09:12:00,55.59,11808.0,Canada,111.18
507382,P1032,USB Cable,Home & Kitchen,6,2025-07-09 09:12:00,44.36,11822.0,France,266.16
518911,P1119,Wireless Mouse,Fashion,2,2025-07-09 09:22:00,117.35,10984.0,India,234.7
526050,P1108,Bedsheet,Home & Kitchen,4,2025-07-09 09:37:00,55.56,12316.0,India,222.24
531344,P1024,Bedsheet,Toys,2,2025-07-09 09:48:00,93.63,12446.0,India,187.26
502695,P1055,Board Game,Office,4,2025-07-09 09:49:00,2.25,12357.0,United Kingdom,9.0
518494,P1112,Building Blocks,Electronics,3,2025-07-09 09:53:00,108.71,10228.0,France,326.13
508760,P1055,Board Game,Office,2,2025-07-09 09:56:00,2.25,10919.0,India,4.5
514243,P1032,USB Cable,Home & Kitchen,5,2025-07-09 10:06:00,42.27,12278.0,Italy,211.35
516503,P1097,Running Shoes,Office,2,2025-07-09 10:08:00,56.63,11996.0,Canada,113.26
505081,P1056,Building Blocks,Office,3,2025-07-09 10:10:00,20.44,11797.0,Canada,61.32
515512,P1007,Wireless Mouse,Books,7,2025-07-09 10:24:00,9.98,11115.0,Germany,69.86
527985,P1034,Keyboard,Beauty,3,2025-07-09 10:41:00,51.15,10480.0,Germany,153.45
503654,P1059,Smart Watch,Home & Kitchen,3,2025-07-09 10:58:00,50.11,11792.0,France,150.33
500226,P1062,Keyboard,Office,1,2025-07-09 11:04:00,35.33,10565.0,United Kingdom,35.33
500346,P1084,Building Blocks,Home & Kitchen,1,2025-07-09 11:08:00,69.6,11830.0,United Kingdom,69.6
530216,P1092,Desk Lamp,Books,1,2025-07-09 11:32:00,29.69,10215.0,Australia,29.69
530586,P1118,Keyboard,Fashion,3,2025-07-09 12:02:00,120.45,11883.0,Italy,361.35
