CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12417.0,1,15,2766.52,5,3,3,533,Potential Loyalists
12418.0,125,5,1363.34,1,1,2,112,Lost Customers
12419.0,49,13,2175.0,2,3,2,232,At Risk
12420.0,38,2,198.51999999999998,3,1,1,311,Potential Loyalists
12421.0,54,9,2196.13,2,2,2,222,Lost Customers
12422.0,4,9,1525.12,5,2,2,522,Potential Loyalists
12423.0,8,57,9876.46,4,5,5,455,Champions
12424.0,41,11,2374.9100000000003,2,2,3,223,Potential Loyalists
12425.0,75,17,2897.99,2,3,3,233,At Risk
12426.0,11,36,7272.63,4,5,5,455,Champions
12427.0,6,80,15455.42,5,5,5,555,Champions
12428.0,74,4,1623.3200000000002,2,1,2,212,Lost Customers
12429.0,5,19,3204.83,5,4,3,543,Loyal Customers
12430.0,20,81,14234.58,3,5,5,355,Loyal Customers
12431.0,301,2,464.15999999999997,1,1,1,111,Lost Customers
12432.0,7,31,6128.02,5,5,5,555,Champions
12433.0,3,8,1939.25,5,2,2,522,Potential Loyalists
12434.0,96,23,3400.42,1,4,3,143,At Risk
12435.0,58,7,1536.19,2,2,2,222,Lost Customers
12436.0,135,8,1921.33,1,2,2,122,Lost Customers
12437.0,15,6,1100.45,4,1,1,411,Potential Loyalists
12438.0,41,13,2251.44,2,3,2,232,At Risk
12439.0,9,28,6402.65,4,5,5,455,Champions
12440.0,94,15,2673.89,1,3,3,133,At Risk
12441.0,65,12,2365.35,2,3,3,233,At Risk
12442.0,20,21,4661.92,3,4,4,344,Loyal Customers
12443.0,247,4,666.7,1,1,1,111,Lost Customers
12444.0,14,20,3362.98,4,4,3,443,Loyal Customers
12445.0,4,29,5098.89,5,5,4,554,Champions
12446.0,1,130,27811.78,5,5,5,555,Champions
12447.0,4,12,2707.3199999999997,5,3,3,533,Potential Loyalists
12448.0,8,11,2334.18,4,2,3,423,Potential Loyalists
12449.0,31,33,6368.86,3,5,5,355,Loyal Customers
12450.0,13,20,5379.55,4,4,4,444,Champions
12451.0,22,10,2229.72,3,2,2,322,Potential Loyalists
12452.0,71,7,1009.8000000000001,2,2,1,221,Lost Customers
12453.0,9,24,4866.73,4,4,4,444,Champions
12454.0,181,8,1478.21,1,2,2,122,Lost Customers
12455.0,11,10,2623.08,4,2,3,423,Potential Loyalists
12456.0,49,22,4088.92,2,4,4,244,At Risk
12457.0,24,35,8195.92,3,5,5,355,Loyal Customers
12458.0,25,12,1955.5,3,3,2,332,Potential Loyalists
12459.0,62,4,790.54,2,1,1,211,Lost Customers
12460.0,95,2,431.55,1,1,1,111,Lost Customers
12461.0,278,6,693.36,1,1,1,111,Lost Customers
12462.0,20,3,418.64,3,1,1,311,Potential Loyalists
12463.0,14,16,3006.6099999999997,4,3,3,433,Potential Loyalists
12464.0,22,11,2450.24,3,2,3,323,Potential Loyalists
12465.0,17,8,1487.77,4,2,2,422,Potential Loyalists
12466.0,181,6,525.0600000000001,1,1,1,111,Lost Customers
12467.0,87,10,1318.55,1,2,2,122,Lost Customers
12468.0,15,37,6004.13,4,5,5,455,Champions
12469.0,10,31,6851.18,4,5,5,455,Champions
12470.0,13,17,2556.56,4,3,3,433,Potential Loyalists
12471.0,47,9,1667.21,2,2,2,222,Lost Customers
12472.0,35,14,2209.09,3,3,2,332,Potential Loyalists
12473.0,171,14,3165.1,1,3,3,133,At Risk
12474.0,108,24,4204.42,1,4,4,144,At Risk
12475.0,71,4,614.06,2,1,1,211,Lost Customers
12476.0,54,21,3569.54,2,4,4,244,At Risk
12477.0,29,4,766.8199999999999,3,1,1,311,Potential Loyalists
12478.0,10,15,4015.4300000000003,4,3,4,434,Big Spenders
12479.0,15,20,3237.09,4,4,3,443,Loyal Customers
12480.0,68,15,2574.14,2,3,3,233,At Risk
12481.0,2,67,16835.75,5,5,5,555,Champions
12482.0,10,7,967.8199999999999,4,2,1,421,Potential Loyalists
12483.0,17,21,4818.45,4,4,4,444,Champions
12484.0,35,17,3555.19,3,3,4,334,Potential Loyalists
12485.0,100,12,2968.7400000000002,1,3,3,133,At Risk
12486.0,265,8,1373.12,1,2,2,122,Lost Customers
12487.0,32,16,2748.75,3,3,3,333,Potential Loyalists
12488.0,1,27,3471.05,5,4,4,544,Champions
12489.0,5,46,10149.43,5,5,5,555,Champions
12490.0,21,12,2469.91,3,3,3,333,Potential Loyalists
12491.0,101,18,2157.04,1,4,2,142,At Risk
12492.0,10,10,1796.87,4,2,2,422,Potential Loyalists
12493.0,30,24,3306.98,3,4,3,343,Loyal Customers
12494.0,10,8,1118.3,4,2,1,421,Potential Loyalists
12495.0,24,34,6881.5599999999995,3,5,5,355,Loyal Customers
12496.0,6,87,17965.72,5,5,5,555,Champions
12497.0,16,15,3417.27,4,3,3,433,Potential Loyalists
12498.0,35,3,1057.07,3,1,1,311,Potential Loyalists
12499.0,3,16,3032.64,5,3,3,533,Potential Loyalists
12500.0,8,36,8412.3,4,5,5,455,Champions
